commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_content,post_builder_type,post_nixpkgs_base,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,hybrid_build_success,hybrid_build_time,random_order,post_src_ref,post_src_ref_attr
742f250090206c3a553011e869509606cc3aee19,dd0412bdf34094dae5b06a0398401e7a844fc3e8,2025-10-07,pkgs/by-name/sp/spirv-headers/package.nix,spirv-headers,1.4.321.0-unstable-2025-06-24,"fetchFromGitHub {␤    owner = ""KhronosGroup"";␤    repo = ""SPIRV-Headers"";␤    # The release for Vulkan SDK 1.4.321.0 is missing a PR required for␤    # LLVM 21 support in SPIRV-LLVM-Translator; return to the␤    # `vulkan-sdk-*` tags on the next stable release.␤    rev = ""9e3836d7d6023843a72ecd3fbf3f09b1b6747a9e"";␤    hash = ""sha256-N8NBAkkpOcbgap4loPJJW6E5bjG+TixCh/HN259RyjI="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,spirv-headers,1.4.328.0,"fetchFromGitHub {␤    owner = ""KhronosGroup"";␤    repo = ""SPIRV-Headers"";␤    rev = ""vulkan-sdk-${finalAttrs.version}"";␤    hash = ""sha256-gewCQvcVRw+qdWPWRlYUMTt/aXrZ7Lea058WyqL5c08="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,2,4,2025-10-05,c90b4b8ae5148c4fe3030d267bd185d99f9ce579,2,2024-11-09,TRUE,1.76,85,vulkan-sdk-1.4.328.0,rev
587157a9dd7e0a101879f95ad44d150171e1ccae,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,2025-09-04,pkgs/by-name/mo/moon/package.nix,moon,1.38.5,"fetchFromGitHub {␤    owner = ""moonrepo"";␤    repo = ""moon"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-jWLyg7K+ucCsrHwFNrpmWAXznSD+3TaYGfbZ2hWlnP0="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,moon,1.41.2,"fetchFromGitHub {␤    owner = ""moonrepo"";␤    repo = ""moon"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-pBuCKwBLIDv+UANyKGKbPC9am8YYgTKLF0fY2WLpOVg="";␤  }",buildRustPackage,c6a788f552b7b7af703b1a29802a7233c0067908,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,1,4,2025-07-17,9e261013657b63c155c6dd7b0791e9c354ad52e9,49,2025-04-19,FALSE,26.99,86,v1.41.2,tag
5f9ce80281be5de3947a74889e08959a3adca4cc,04bd2c1dbac08127835408cfbfd564bd607a3dc4,2025-10-02,pkgs/development/python-modules/click/default.nix,click,8.1.8,"fetchFromGitHub {␤    owner = ""pallets"";␤    repo = ""click"";␤    tag = version;␤    hash = ""sha256-pAAqf8jZbDfVZUoltwIFpov/1ys6HSYMyw3WV2qcE/M="";␤  }",buildPythonPackage,bce5fe2bb998488d8e7e7856315f90496723793c,click,8.2.1,"fetchFromGitHub {␤    owner = ""pallets"";␤    repo = ""click"";␤    tag = version;␤    hash = ""sha256-3FfLKwpfkiGfY2+H2fQoZwLBqfPlV46xw2Bc4YEsyps="";␤  }",buildPythonPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,1,4,5,2025-02-14,fc223e48a00c4c4ba5947335eef5970263d0f12a,230,2018-03-31,FALSE,0.27,87,8.2.1,tag
4315f265bf10ffdb779f1df3050726a259126256,8f9e298acb67efcb889083ffe146bc0c9e8d4c09,2025-10-07,pkgs/by-name/sn/snipe-it/package.nix,snipe-it,8.3.2,"fetchFromGitHub {␤    owner = ""grokability"";␤    repo = ""snipe-it"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-ZmOij8oDaMtLKbNEbzufvXy5fmLrGqwiDXzIpDVQ93o="";␤  }",,bce5fe2bb998488d8e7e7856315f90496723793c,snipe-it,8.3.3,"fetchFromGitHub {␤    owner = ""grokability"";␤    repo = ""snipe-it"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-Ttvq5KXTLtl3ZCRQACtVj4jC2cVGfDd+hUdRO3CbQjU="";␤  }",,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,6,3,9,2025-09-26,7a68898162a210a4ab5c234ffd6ccbaad8b0312c,11,2024-03-05,FALSE,38.57,88,v8.3.3,tag
4af05f918e6ca929dbce6d588e722d3045ce2a93,299202371c1b84c86ac6e57c9bcc5a75b572af1b,2025-10-05,pkgs/by-name/bi/bitwarden-cli/package.nix,bitwarden-cli,2025.5.0,"fetchFromGitHub {␤    owner = ""bitwarden"";␤    repo = ""clients"";␤    tag = ""cli-v${version}"";␤    hash = ""sha256-8jVKwqKhTfhur226SER4sb1i4dY+TjJRYmOY8YtO6CY="";␤  }",buildNpmPackage,0d4f673a88f8405ae14484e6a1ea870e0ba4ca26,bitwarden-cli,2025.9.0,"fetchFromGitHub {␤    owner = ""bitwarden"";␤    repo = ""clients"";␤    tag = ""cli-v${finalAttrs.version}"";␤    hash = ""sha256-vxGyDYtv0O5U4pnVrQm/BOIpDtpcDUOyFFdBDehQ2to="";␤  }",buildNpmPackage,0d4f673a88f8405ae14484e6a1ea870e0ba4ca26,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,21,11,32,2025-10-05,299202371c1b84c86ac6e57c9bcc5a75b572af1b,0,2024-02-25,FALSE,0.24,89,cli-v2025.9.0,tag
552bc0da3492d14706cbfa5a0ed12503c3aa9cbf,a76536702cf5fc53cb67f1ccb130a438b8735ae6,2025-10-07,pkgs/by-name/ru/rusty-bash/package.nix,rusty-bash,0.8.5,"fetchFromGitHub {␤    owner = ""shellgei"";␤    repo = ""rusty_bash"";␤    tag = ""v${version}"";␤    hash = ""sha256-hUMkgsWlGSqOnYdFhDGBWbc13oAssklbuJAg8NkY398="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,rusty-bash,1.2.2,"fetchFromGitHub {␤    owner = ""shellgei"";␤    repo = ""rusty_bash"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-WBV0wF7SKhOKAo+F1IImpPIgLvo9GYkqWrb2GluUtdA="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,2,4,2025-01-03,0cd04d30366f52fe9dd7664fb7decf4b93b1d789,277,2024-10-24,FALSE,0.23,90,v1.2.2,tag
fdb6e657a1a2ecb8750972f39aa1af97918ba9df,2ab08e0430f8217e1a816b3233c81682bd2bd650,2025-10-07,pkgs/by-name/br/browsers/package.nix,browsers,0.7.0,"fetchFromGitHub {␤    owner = ""Browsers-software"";␤    repo = ""browsers"";␤    tag = version;␤    hash = ""sha256-s03BEscaYdSitLtlqbX/tgGSLRHuXc9Ht+3RMCUIdY8="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,browsers,0.7.2,"fetchFromGitHub {␤    owner = ""Browsers-software"";␤    repo = ""browsers"";␤    tag = finalAttrs.version;␤    hash = ""sha256-1RWGAEiSJWDoScKuUB5LL1tQyTw5NRnld7Fi93vP0BA="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,4,4,8,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,84,2024-08-30,FALSE,0.23,91,0.7.2,tag
060d880630830e97991953f99a7971b5811707d1,09c221b2f0726da85b124efb60a1d123971dfa08,2025-10-07,pkgs/by-name/fi/findup/package.nix,findup,1.1.3,"fetchFromGitHub {␤    owner = ""booniepepper"";␤    repo = ""findup"";␤    rev = ""v${finalAttrs.version}"";␤    hash = ""sha256-ZrwEOWoXo1RnujroQDGAv4vqRD0ZSyzo8MEnIbHFrY4="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,findup,2.0.0,"fetchFromGitHub {␤    owner = ""booniepepper"";␤    repo = ""findup"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-6/rQ4xNfzJQwJgrpvFRuirqlx6fVn7sLXfVRFsG3fUw="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,2,7,2025-08-22,081c0f35c213ad443c8b7ae7fdfc1e9656cf7f79,46,2024-11-09,FALSE,53.48,92,v2.0.0,tag
4430ffb4c3a785a7c3e5cda3c0a2e6f5d08136da,0bcf98ab2f6f8dd664d7ea19b09bef80f1e1d044,2025-10-06,pkgs/by-name/fu/fuzzylite/package.nix,fuzzylite,6,"fetchFromGitHub {␤    owner = ""fuzzylite"";␤    repo = ""fuzzylite"";␤    rev = ""v${version}"";␤    hash = ""sha256-i1txeUE/ZSRggwLDtpS8dd4uuZfHX9w3zRH0gBgGXnk="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,fuzzylite,6.0-unstable-2025-08-30,"fetchFromGitHub {␤    owner = ""fuzzylite"";␤    repo = ""fuzzylite"";␤    rev = ""fe62b61ad0e301fbd8868d5fc3d76d7590c59636"";␤    hash = ""sha256-p3ikdY3kfC8N7XsHHa3HzWI0blciWoxCHiEOOUt2yLY="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,3,1,4,2025-04-08,a19cd4ffb1f4b953a76f3ac29c6520d0b1877108,181,2024-11-09,FALSE,0.93,93,fe62b61ad0e301fbd8868d5fc3d76d7590c59636,rev
83977c6327955be474628d59f98a08f21d493c48,90fa540f071e8dec3cf7ce5fcf1692e1126ffe8a,2025-10-06,pkgs/by-name/po/podman-tui/package.nix,podman-tui,1.8.1,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""podman-tui"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-lvqitz4H10ILg2b6Mlw1DoWoByFKJaDiCo5zTlzTBQ4="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,podman-tui,1.9.0,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""podman-tui"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-vE2GG7lDGORTuziNSoKJWNKGhskcGuEh6U2KHrGu0JQ="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,0,3,2025-09-28,b425de52df5fe7cc06dc9cb2ad83ae2010fa819c,8,2024-08-03,TRUE,2.14,94,v1.9.0,tag
e7dd06d86bf8a3fb71c92077ed75fc049e155423,99b34825d497446a6de29dd78eb705ae7dba1d0e,2025-10-06,pkgs/by-name/to/tootik/package.nix,tootik,0.18.0,"fetchFromGitHub {␤    owner = ""dimkr"";␤    repo = ""tootik"";␤    tag = version;␤    hash = ""sha256-j+1oMfeuE4gZjhWsDORsDhF+EUcNeCv0EDz6Q7DNPzQ="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,tootik,0.19.6,"fetchFromGitHub {␤    owner = ""dimkr"";␤    repo = ""tootik"";␤    tag = ""v${version}"";␤    hash = ""sha256-xbYmIH3dsZg2mL4coUwIAyQA5EhnTUOXs6Vu6ThfwUg="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,3,1,4,2025-07-27,6a11d2fbc4348c83304a79a7bb2d8ec0ef7105c3,71,2024-04-06,FALSE,2.97,95,v0.19.6,tag
df85e6efe6e643372190793fe1b8afc7e523e55c,47513a1990cb919b476b73215025606f7a5d498b,2025-10-04,pkgs/by-name/ed/ed-odyssey-materials-helper/package.nix,ed-odyssey-materials-helper,3.0.1,"fetchFromGitHub {␤    owner = ""jixxed"";␤    repo = ""ed-odyssey-materials-helper"";␤    tag = version;␤    hash = ""sha256-tdpt0/TO7K1bK6OMCR9s5TbN1/v1ZywCzO/IvdOfsSA="";␤  }",mkDerivation,0d4f673a88f8405ae14484e6a1ea870e0ba4ca26,ed-odyssey-materials-helper,3.0.6,"fetchFromGitHub {␤    owner = ""jixxed"";␤    repo = ""ed-odyssey-materials-helper"";␤    tag = version;␤    hash = ""sha256-4VxaQF1kmBo/9M0psr7jvshy1XhS02zUSMSuWvyEcoo="";␤  }",mkDerivation,0d4f673a88f8405ae14484e6a1ea870e0ba4ca26,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,1,5,2025-10-04,47513a1990cb919b476b73215025606f7a5d498b,0,2025-03-11,FALSE,107.59,96,3.0.6,tag
69696725ab64c96f52f9517172971edb63eaa4ca,1207884e2311be3d726967841cfeeb125a21a654,2025-10-06,pkgs/development/python-modules/atopile/default.nix,atopile,0.11.6,"fetchFromGitHub {␤    owner = ""atopile"";␤    repo = ""atopile"";␤    tag = ""v${version}"";␤    hash = ""sha256-UIS9ZyvsXOqgHBHIMLAfoVFGw59wZb7vgddUJ4yCf7k="";␤  }",buildPythonPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,atopile,0.12.4,"fetchFromGitHub {␤    owner = ""atopile"";␤    repo = ""atopile"";␤    tag = ""v${version}"";␤    hash = ""sha256-SB6D1738t3kQJI+V9ClVsByHm6BsLl078N/wDAHJE6E="";␤  }",buildPythonPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,11,0,11,2025-08-21,b776125e4a5cd1f95f5d8d5cc86aa73045cee143,46,2025-03-07,FALSE,0.26,99,v0.12.4,tag
a33603a30728fc7faf38c0f7ff621bb674abc57c,c22efffffbc7100917271ab2706cf358ff3c5675,2025-10-06,pkgs/by-name/al/alpaca/package.nix,alpaca,6.1.7,"fetchFromGitHub {␤    owner = ""Jeffser"";␤    repo = ""Alpaca"";␤    tag = version;␤    hash = ""sha256-9UXaJpkz9F2D490bMKU/xv+rgfrxstm1DuDwpMmydI0="";␤  }",buildPythonApplication,9547cfd27b5158eb612a6812dfc5c7b3d118b996,alpaca,8.1.1,"fetchFromGitHub {␤    owner = ""Jeffser"";␤    repo = ""Alpaca"";␤    tag = version;␤    hash = ""sha256-zZYz7hJocjhxFqsPgUj2jjNLOsoyHWLsZUBmCJyc87M="";␤  }",buildPythonApplication,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,38,17,55,2025-06-12,5bdab7a21fa029957e279e5764b2b777719f69a4,116,2024-07-19,FALSE,0.23,101,8.1.1,tag
fc849aad40b7f7e5315313c6562097f57820c24e,61ca0b5acc651f876a9c32bb4b2ff48e9c858838,2025-10-06,pkgs/by-name/sl/slepc/package.nix,slepc,3.23.3,"fetchFromGitLab {␤    owner = ""slepc"";␤    repo = ""slepc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-j0sUJet4eViFxOR0XOAxNSprnL+kN4OW1npGihT0Q4Y="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,slepc,3.24.0,"fetchFromGitLab {␤    owner = ""slepc"";␤    repo = ""slepc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-nvzX0p/H3EYR8+7jD+I4FdvU+WstxR/U4Upcn7yZULk="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,0,4,4,2025-09-09,a5568b2a1dff17ffd8d1ac0356bcbdfd06566b10,27,2025-03-15,TRUE,75.53,102,v3.24.0,tag
8d4e97cd35f6a9375c727c51ed48049f9e271958,2ce78401408ee0ceec86a2bfed38d02d0ff5573e,2025-10-05,pkgs/by-name/gh/gh-dash/package.nix,gh-dash,4.16.2,"fetchFromGitHub {␤    owner = ""dlvhdr"";␤    repo = ""gh-dash"";␤    rev = ""v${version}"";␤    hash = ""sha256-LMKY7UpJtCrlMaui+fllc6mwVYQyVkuIM8bb6fop1Bc="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,gh-dash,4.17.0,"fetchFromGitHub {␤    owner = ""dlvhdr"";␤    repo = ""gh-dash"";␤    rev = ""v${version}"";␤    hash = ""sha256-uQc5s5CLR5uKieD1+YMzahKNBqsddLwX+CTThzWPnwY="";␤  }",buildGoModule,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,1,6,2025-09-10,dfc5b164628665687913f8fa0a9b43a8357608d5,25,2024-07-31,FALSE,7.94,104,v4.17.0,rev
f8b2809cc50ceb5eb3bfe52d53d82671d07f3c45,2e91e3ba315ae2dc645e34bdf1b70510ee3bcbdf,2025-09-28,pkgs/by-name/ma/mapnik/package.nix,mapnik,4.1.1,"fetchFromGitHub {␤    owner = ""mapnik"";␤    repo = ""mapnik"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-+PCN3bjLGqfK4MF6fWApnSua4Pn/mKo2m9CY8/c5xC4="";␤    fetchSubmodules = true;␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,mapnik,4.1.3,"fetchFromGitHub {␤    owner = ""mapnik"";␤    repo = ""mapnik"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-jbtVJHTAeKGpb6PtcK9Tt4qA6dsECwLSQG9JGsHJjvY="";␤    fetchSubmodules = true;␤  }",mkDerivation,e9f00bd893984bc8ce46c895c3bf7cac95331127,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,0,4,2025-06-28,de3616195b79fb688fc49e2c9a8d148fa0f28e62,92,2025-06-07,FALSE,17.71,105,v4.1.3,tag
f6620e26a4e1a1e8774b8a367a8d848518d9e216,3627818f3ca1e87866674ce80667baf7018a7f7a,2025-08-22,pkgs/by-name/cb/cbc/package.nix,cbc,2.10.4,"fetchurl {␤    url = ""https://www.coin-or.org/download/source/Cbc/Cbc-${version}.tgz"";␤    sha256 = ""0zq66j1vvpslswhzi9yfgkv6vmg7yry4pdmfgqaqw2vhyqxnsy39"";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,cbc,2.10.12,"fetchFromGitHub {␤    owner = ""coin-or"";␤    repo = ""Cbc"";␤    tag = ""releases/${finalAttrs.version}"";␤    sha256 = ""sha256-0Sz4/7CRKrArIUy/XxGIP7WMmICqDJ0VxZo62thChYQ="";␤  }",mkDerivation,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,TRUE,TRUE,TRUE,TRUE,FALSE,mixed,18,7,25,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,31,2024-11-09,FALSE,0.24,106,releases/2.10.12,tag
20f68e9d4c643c8f7d3786ab03b9cf4e1b907e77,697ef599ace7684291636a9fa6da31cf30fc8b3a,2025-10-05,pkgs/by-name/po/podman-desktop/package.nix,podman-desktop,1.21.0,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""podman-desktop"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-Wio+lETdsDhcZvluKV6gUqjT0lTE9nYL5TqPLCR4Kr0="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,podman-desktop,1.22.0,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""podman-desktop"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-gq4RMODR7AESMAGpg6ga5LS5SrpWD6pPe6dZ+Rx7a/g="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,2,4,2025-09-30,c8d4dabc4357a22d1c249a9363998bdb00122544,5,2025-03-09,FALSE,220.29,107,v1.22.0,tag
20bce0806f746e77fc8a84f25105bbe208439e7f,e7eec4ec6c7dddaee1ce7bbbef619a9fd1d93740,2025-10-05,pkgs/by-name/ir/ir-lv2/package.nix,ir.lv2,0-unstable-2018-06-21,"fetchgit {␤    url = ""https://git.hq.sig7.se/ir.lv2.git"";␤    rev = ""38bf3ec7d370d8234dd55be99c14cf9533b43c60"";␤    sha256 = ""sha256-5toZYQX2oIAfQ5XPMMN+HGNE4FOE/t6mciih/OpU1dw="";␤  }",mkDerivation,0832d1b3a08fe4c695507a075d547ebfa818dfa0,ir.lv2,1.4.0,"fetchgit {␤    url = ""https://git.hq.sig7.se/ir.lv2.git"";␤    rev = ""1d4a4f9b1aad6223d541ebb0c16d85d527478222"";␤    hash = ""sha256-6/KpwM/aHMNvtpf3/BJQjGe1kRZx3NFmV8F6r/bPkII="";␤  }",mkDerivation,0832d1b3a08fe4c695507a075d547ebfa818dfa0,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,4,6,10,2025-09-27,b6b1c049efdd2276ba3be4d66cb0ad0890712f5b,8,,TRUE,8.33,108,1d4a4f9b1aad6223d541ebb0c16d85d527478222,rev
c002c6a3110e8fe8c0fd08b831aa1dae2f6f73c8,73bb504135b1fbf1226cda0096774f08cc6813ad,2025-10-04,pkgs/by-name/si/signal-desktop/package.nix,noto-fonts-color-emoji-png,7.72.1,"fetchFromGitHub {␤    owner = ""signalapp"";␤    repo = ""Signal-Desktop"";␤    tag = ""v${version}"";␤    hash = ""sha256-X+ENbHnlr9VL+flaZAHsOjRSBnXHa32qLNEXntxnRLA="";␤  }",mkDerivation,0d4f673a88f8405ae14484e6a1ea870e0ba4ca26,noto-fonts-color-emoji-png,7.73.0,"fetchFromGitHub {␤    owner = ""signalapp"";␤    repo = ""Signal-Desktop"";␤    tag = ""v${version}"";␤    hash = ""sha256-5cwGV0WPOS7O/xnQZ38t/hiQppqFFtVQmGuniGsD6H8="";␤  }",mkDerivation,0832d1b3a08fe4c695507a075d547ebfa818dfa0,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,3,6,2025-09-26,2554cc95eb619314ab0ecfb1a17d3cb52e60ba6d,8,2025-04-16,FALSE,167.7,109,v7.73.0,tag
9d1a76da63fbef84e48e3fc0aeb899209aeba1b8,4f0a8ff6cee8d96a8ed81795bb1f96e018f5bbf5,2025-10-04,pkgs/by-name/pn/pnetcdf/package.nix,pnetcdf,1.14.0,"fetchFromGitHub {␤    owner = ""Parallel-NetCDF"";␤    repo = ""PnetCDF"";␤    tag = ""checkpoint.${finalAttrs.version}"";␤    hash = ""sha256-Zyhzyvdh9Pf5GkcJW3duGgI6m3Dy0RR5B9YtA83Hpr4="";␤  }",mkDerivation,dc704e6102e76aad573f63b74c742cd96f8f1e6c,pnetcdf,1.14.1,"fetchFromGitHub {␤    owner = ""Parallel-NetCDF"";␤    repo = ""PnetCDF"";␤    tag = ""checkpoint.${finalAttrs.version}"";␤    hash = ""sha256-nz40Ji9qh6UatlLOuChsWYvHwfVNacJI87usGBcYyFk="";␤  }",mkDerivation,27ac93958969b5f3dccd654b402599cf3de633ac,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,1,4,2025-03-16,8dad96bacd1c41e81841096ae9974c9c2fb95f5c,202,2025-03-04,FALSE,300,111,checkpoint.1.14.1,tag
530c8ed64b2b1ad46a0792acb902215d4741766d,5149f019d9a665c06892d64a1a60b7039347576e,2025-10-04,pkgs/by-name/su/subfinder/package.nix,subfinder,2.8.0,"fetchFromGitHub {␤    owner = ""projectdiscovery"";␤    repo = ""subfinder"";␤    tag = ""v${version}"";␤    hash = ""sha256-HfQz0tLBKt16IrtxOT3lX28FcVG05X1hICw5Xq/dQJw="";␤  }",buildGoModule,27ac93958969b5f3dccd654b402599cf3de633ac,subfinder,2.9.0,"fetchFromGitHub {␤    owner = ""projectdiscovery"";␤    repo = ""subfinder"";␤    tag = ""v${version}"";␤    hash = ""sha256-llyzTGy7nj5RFwt0KDPP9Ua1FkcrErW8GdvbSWg3mpk="";␤  }",buildGoModule,27ac93958969b5f3dccd654b402599cf3de633ac,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,1,3,4,2025-06-21,65b269d838eb8a03365d54134923ff6cb7213dba,105,2024-11-09,FALSE,1.05,112,v2.9.0,tag
f06f750694775f4b2e1eee5275b08a1bfaa4f572,3cd40a7c5f3ff0b6460ee5cb4bfcb920da6169c6,2025-10-03,pkgs/by-name/te/tealdeer/package.nix,tealdeer,1.7.2,"fetchFromGitHub {␤    owner = ""dbrgn"";␤    repo = ""tealdeer"";␤    rev = ""v${version}"";␤    hash = ""sha256-GZN7WE12f3MEoBfswag0O04UOCmZeYwt5CbYwddmwHs="";␤  }",buildRustPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,tealdeer,1.8.0,"fetchFromGitHub {␤    owner = ""tealdeer-rs"";␤    repo = ""tealdeer"";␤    rev = ""v${version}"";␤    hash = ""sha256-TJdmcxxUmAiEb4lLrLrRIJIGs1iC0mjHBOECOHDB1Uc="";␤  }",buildRustPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,3,2,5,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,80,2024-12-07,FALSE,10.3,113,v1.8.0,rev
fac74d34857da8ad9076970671e8e3ae2fce31cf,6d40c7d426c102023aae52888215699bc024cfd3,2025-09-23,pkgs/by-name/pr/promptfoo/package.nix,promptfoo,0.117.4,"fetchFromGitHub {␤    owner = ""promptfoo"";␤    repo = ""promptfoo"";␤    tag = finalAttrs.version;␤    hash = ""sha256-0QF6sJ0SI6NA0yBdB7a4+ae8CcD0IiWYuFJNteZxvN8="";␤  }",buildNpmPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,promptfoo,0.118.11,"fetchFromGitHub {␤    owner = ""promptfoo"";␤    repo = ""promptfoo"";␤    tag = finalAttrs.version;␤    hash = ""sha256-py85AvOnge5KAOwsCUVCgwVhbNMn6kqNpQ5w6KA60LM="";␤  }",buildNpmPackage,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,1,4,5,2025-07-31,1e04a65035e6fd06b80766ca4fe340120dfb50bd,54,2023-11-24,FALSE,0.67,114,0.118.11,tag
2499584f289594b9a02d723899b71738e06954f7,7d1239738c55ec74103a7d6a80061a0271f81699,2025-10-03,pkgs/by-name/de/deno/package.nix,deno,2.5.2,"fetchFromGitHub {␤    owner = ""denoland"";␤    repo = ""deno"";␤    tag = ""v${finalAttrs.version}"";␤    fetchSubmodules = true; # required for tests␤    hash = ""sha256-wpn79xY+Gsn48C5mYF1lryrgZZsr1YJayd+Rl0gbPXY="";␤  }",buildRustPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,deno,2.5.3,"fetchFromGitHub {␤    owner = ""denoland"";␤    repo = ""deno"";␤    tag = ""v${finalAttrs.version}"";␤    fetchSubmodules = true; # required for tests␤    hash = ""sha256-UqD9Va33XVX73bjwUdb6woZ3kP/Xz6iBVqV1ceRbXq0="";␤  }",buildRustPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-09-24,6071ca6b957c7151828dd68924e84f557f97481b,9,2024-09-22,FALSE,64.19,115,v2.5.3,tag
