commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_type,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_type,post_fetcher_content,post_builder_type,post_nixpkgs_base,fully_qualified_name,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,update_sequence_num,total_updates_in_window,input_drvs_match,input_drvs_diff_count,package_attr,input_drvs_error,post_build_success,post_build_time,post_src_ref,hybrid_build_success,hybrid_build_time,random_order
9a98cc696b7b840fe6022bb15352a72f64319b1c,52c032768a8bd0c7a23fdad4232e50a2962079c2,2025-09-20,pkgs/by-name/gi/git-relevant-history/package.nix,git-relevant-history,2022-09-15,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""rainlabs-eu"";␤    repo = ""git-relevant-history"";␤    rev = ""84552324d7cb4790db86282fc61bf98a05b7a4fd"";␤    hash = ""sha256-46a6TR1Hi3Lg2DTmOp1aV5Uhd4IukTojZkA3TVbTnRY="";␤  }",buildPythonApplication,90ade7da38aa49c2e2693a04a44662a0e61530e9,git-relevant-history,1.0.0-unstable-2022-09-15,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""rainlabs-eu"";␤    repo = ""git-relevant-history"";␤    rev = ""84552324d7cb4790db86282fc61bf98a05b7a4fd"";␤    hash = ""sha256-46a6TR1Hi3Lg2DTmOp1aV5Uhd4IukTojZkA3TVbTnRY="";␤  }",buildPythonApplication,e2642aa7d5a15eae586932a56f4294934f959c14,git-relevant-history,True,False,False,False,False,version_bump,3,0,3,,,,,1,1,True,0,git-relevant-history,False,True,0.9491894245147705,84552324d7cb4790db86282fc61bf98a05b7a4fd,True,0.7754201889038086,209
baa274558e369380ddd0ea81cc903f72ada5999a,52c032768a8bd0c7a23fdad4232e50a2962079c2,2025-09-20,pkgs/development/python-modules/inflate64/default.nix,inflate64,1.0.1,fetchFromGitea,"fetchFromGitea {␤    domain = ""codeberg.org"";␤    owner = ""miurahr"";␤    repo = ""inflate64"";␤    tag = ""v${version}"";␤    hash = ""sha256-deFx8NMbGLP51CdNvmZ25LQ5FLPBb1PB3QhGhIfTMfc="";␤  }",buildPythonPackage,90ade7da38aa49c2e2693a04a44662a0e61530e9,inflate64,1.0.2,fetchFromGitea,"fetchFromGitea {␤    domain = ""codeberg.org"";␤    owner = ""miurahr"";␤    repo = ""inflate64"";␤    tag = ""v${version}"";␤    hash = ""sha256-qYTkL37IzvrhYYwj6i6X8WRSQxprNKgBnQEYRnztzjA="";␤  }",buildPythonPackage,e2642aa7d5a15eae586932a56f4294934f959c14,python3Packages.inflate64,True,True,False,False,False,version_bump,3,0,3,,,,,1,1,True,0,python3Packages.inflate64,False,True,0.5301339626312256,refs/tags/v1.0.2,True,0.6247096061706543,210
d49b890f1701eaf4640a76890ee2e0d360bbcd8e,166c8af5030a20bcfc539dbbf504602176f1a243,2025-09-20,pkgs/by-name/li/libsidplayfp/package.nix,libsidplayfp,2.15.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""libsidplayfp"";␤    repo = ""libsidplayfp"";␤    tag = ""v${finalAttrs.version}"";␤    fetchSubmodules = true;␤    hash = ""sha256-rK7Il8WE4AJbn7GKn21fXr1o+DDdyOjfJ0saeqcZ5Pg="";␤  }",mkDerivation,90ade7da38aa49c2e2693a04a44662a0e61530e9,libsidplayfp,2.15.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""libsidplayfp"";␤    repo = ""libsidplayfp"";␤    tag = ""v${finalAttrs.version}"";␤    fetchSubmodules = true;␤    hash = ""sha256-wnbQy0PHHpkgNm3SC7GZyxSAUYd5eexVY9Dg1oiCjRo="";␤  }",mkDerivation,53614373268559d054c080d070cfc732dbe68ac4,libsidplayfp,True,True,False,False,False,version_bump,4,2,6,,,,,1,1,True,0,libsidplayfp,False,True,0.9848847389221191,refs/tags/v2.15.1,True,1.1654796600341797,211
fe8292433a65dc7fffd7ad745ba10eda4eeea0f5,2b5df0e5d5caa4681608eb80b38efef7d8c2d118,2025-09-21,pkgs/development/python-modules/open-clip-torch/default.nix,open-clip-torch,3.1.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""mlfoundations"";␤    repo = ""open_clip"";␤    tag = ""v${version}"";␤    hash = ""sha256-xDXxhncX0l9qwbV4Gk4rOROH6Qyit/FSTgjrg4Vbk1s="";␤  }",buildPythonPackage,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,open-clip-torch,3.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""mlfoundations"";␤    repo = ""open_clip"";␤    tag = ""v${version}"";␤    hash = ""sha256-k4/u0XtfBmPSVKfEK3wHqJXtKAuUNkUnk1TLG2S6PPs="";␤  }",buildPythonPackage,e2642aa7d5a15eae586932a56f4294934f959c14,python3Packages.open-clip-torch,True,True,False,False,False,version_bump,2,7,9,,,,,1,1,True,0,python3Packages.open-clip-torch,False,True,121.12389731407166,refs/tags/v3.2.0,False,,212
1d57d34285150d3086f320476fe6a4a64475b5c2,94500215ccd9b65faa6fd37fdeaa90d8df8b7e3b,2025-09-17,pkgs/by-name/li/lightway/package.nix,lightway,0-unstable-2025-09-04,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""expressvpn"";␤    repo = ""lightway"";␤    rev = ""4eb836158607c83d47226703de5a043519586782"";␤    hash = ""sha256-sNhTdJTxNxHMVswyzizgBfGbmJhYmMZY/5nVD7ScLjM="";␤  }",buildRustPackage,08b8f92ac6354983f5382124fef6006cade4a1c1,lightway,0-unstable-2025-09-19,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""expressvpn"";␤    repo = ""lightway"";␤    rev = ""dac72eb8af0994de020d71d24114717ecfb9804d"";␤    hash = ""sha256-oHxHJ4D/Xg/zAFiI0bMX3Dc05HXIjk+ZHuGY03cwY+c="";␤  }",buildRustPackage,e2642aa7d5a15eae586932a56f4294934f959c14,lightway,True,True,True,False,False,version_bump,4,3,7,,,,,1,1,False,1,lightway,False,True,0.9467527866363525,dac72eb8af0994de020d71d24114717ecfb9804d,False,,213
c2a46ef4c0e3c805746c35843ef811ad914ba381,166c8af5030a20bcfc539dbbf504602176f1a243,2025-09-20,pkgs/desktops/lomiri/services/biometryd/default.nix,biometryd,0.3.1,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/biometryd"";␤    rev = finalAttrs.version;␤    hash = ""sha256-derU7pKdNf6pwhskaW7gCLcU9ixBG3U0EI/qtANmmTs="";␤  }",mkDerivation,90ade7da38aa49c2e2693a04a44662a0e61530e9,biometryd,0.3.2,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/biometryd"";␤    rev = finalAttrs.version;␤    hash = ""sha256-OTK+JAm8MnlQGZwcKJPh+N1OfUOko24G+IU9GUBjOjI="";␤  }",mkDerivation,e2642aa7d5a15eae586932a56f4294934f959c14,lomiri.biometryd,True,True,False,False,False,version_bump,3,4,7,,,,,1,1,False,1,lomiri.biometryd,False,True,2.438002586364746,0.3.2,False,,214
5c4a7c72961e34c2cf98c41833758d7f9ebb3af0,166c8af5030a20bcfc539dbbf504602176f1a243,2025-09-20,pkgs/desktops/lomiri/services/lomiri-indicator-network/default.nix,lomiri-indicator-network,1.1.1,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lomiri-indicator-network"";␤    tag = finalAttrs.version;␤    hash = ""sha256-R5W1MmT+H9i8NXrzOv2xaVu8TKPCRCAAswwM/tflkQ0="";␤  }",mkDerivation,90ade7da38aa49c2e2693a04a44662a0e61530e9,lomiri-indicator-network,1.1.2,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lomiri-indicator-network"";␤    tag = finalAttrs.version;␤    hash = ""sha256-uLqPbbCBahUwj9ZG3Q7x+bXCl0yI6L7jBpg09DTrrpk="";␤  }",mkDerivation,e2642aa7d5a15eae586932a56f4294934f959c14,lomiri.lomiri-indicator-network,True,True,False,False,False,version_bump,0,5,5,,,,,1,1,True,0,lomiri.lomiri-indicator-network,False,True,3.930173635482788,refs/tags/1.1.2,False,,215
e575a9dcf1eaf150245a545050e5071dba732dfd,41239f03433fe534c51a1526bed9214ab2a3582f,2025-09-20,pkgs/by-name/mi/miriway/package.nix,miriway,25.02.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Miriway"";␤    repo = ""Miriway"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-+HHHF9dhVYMxugJZckAnQduuSBLAw5StbwRJF5Fz+rU="";␤  }",mkDerivation,90ade7da38aa49c2e2693a04a44662a0e61530e9,miriway,25.10,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Miriway"";␤    repo = ""Miriway"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-VAYnIMspGKSeqg+9YG6WrmoeaNNg0uLE3Ht4jJZSLLk="";␤  }",mkDerivation,e2642aa7d5a15eae586932a56f4294934f959c14,miriway,True,True,False,False,False,version_bump,4,0,4,,,,,1,1,False,2,miriway,False,True,2.256202220916748,refs/tags/v25.10,False,,216
b8424a3b3ace68ad1fa6b4e0ed07eb84346f6ffe,b841d90d33396d34143e79ac31393da1df6527fe,2025-09-20,pkgs/by-name/im/imgproxy/package.nix,imgproxy,3.28.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""imgproxy"";␤    repo = ""imgproxy"";␤    hash = ""sha256-aI+rWXt+tioHFGBJk/RkYeo7JaV+10jurx7YKX448Yk="";␤    rev = ""v${version}"";␤  }",buildGoModule,90ade7da38aa49c2e2693a04a44662a0e61530e9,imgproxy,3.30.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""imgproxy"";␤    repo = ""imgproxy"";␤    hash = ""sha256-vT+Nyjx2TTOCzosCV/EfMLEnyT6RCebBFNu0/IRuwak="";␤    rev = ""v${version}"";␤  }",buildGoModule,53614373268559d054c080d070cfc732dbe68ac4,imgproxy,True,True,False,False,False,version_bump,3,1,4,,,,,1,1,True,0,imgproxy,False,True,2.223022699356079,v3.30.0,False,,217
156ece8f506135393cfbff4511ff6b2672b9f739,d12e9167e6fe1455c0910825616545af08d38936,2025-09-20,pkgs/development/python-modules/python-pkcs11/default.nix,python-pkcs11,0.8.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""danni"";␤    repo = ""python-pkcs11"";␤    tag = ""v${version}"";␤    sha256 = ""sha256-iCfcVVzAwwg69Ym1uVimSzYZBQmC+Yppl5YXDaLIcqc="";␤  }",buildPythonPackage,6d7ec06d6868ac6d94c371458fc2391ded9ff13d,python-pkcs11,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""danni"";␤    repo = ""python-pkcs11"";␤    tag = ""v${version}"";␤    sha256 = ""sha256-8KLc/jNpYAsuRaiRVD9m5rQWW6u1EG1yf9fwwXRk4Qc="";␤  }",buildPythonPackage,e2642aa7d5a15eae586932a56f4294934f959c14,python3Packages.python-pkcs11,True,True,False,False,False,version_bump,2,4,6,,,,,1,1,False,1,python3Packages.python-pkcs11,False,True,0.5949625968933105,refs/tags/v0.9.0,True,32.391879081726074,218
dbb20db60058c26ac5e2a617d61dc41dc6a9e5d5,b841d90d33396d34143e79ac31393da1df6527fe,2025-09-19,pkgs/by-name/bu/buildkite-agent-metrics/package.nix,buildkite-agent-metrics,5.9.13,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""buildkite"";␤    repo = ""buildkite-agent-metrics"";␤    rev = ""v${version}"";␤    hash = ""sha256-AVFQ3GP4YDQ6d9NSeol3Eobxzmoa9bRyCAKTsDbyZyQ="";␤  }",buildGoModule,90ade7da38aa49c2e2693a04a44662a0e61530e9,buildkite-agent-metrics,5.10.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""buildkite"";␤    repo = ""buildkite-agent-metrics"";␤    rev = ""v${version}"";␤    hash = ""sha256-QE4IY1yU8X1zG+jf7eBWiSjN3HvDqr2Avhs3Bub+xB0="";␤  }",buildGoModule,53614373268559d054c080d070cfc732dbe68ac4,buildkite-agent-metrics,True,True,False,False,False,version_bump,3,1,4,,,,,1,1,True,0,buildkite-agent-metrics,False,True,1.232938528060913,v5.10.0,False,,219
9eb76e6d8777b9ff228ae734e60624f8e7cc3786,b841d90d33396d34143e79ac31393da1df6527fe,2025-09-19,pkgs/by-name/re/restish/package.nix,restish,0.20.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""danielgtaylor"";␤    repo = ""restish"";␤    tag = ""v${version}"";␤    hash = ""sha256-a0ObgFgWEsLYjGmCCi/py2PADAWJ0By+AZ4wh+Yeam4="";␤  }",buildGoModule,90ade7da38aa49c2e2693a04a44662a0e61530e9,restish,0.21.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""danielgtaylor"";␤    repo = ""restish"";␤    tag = ""v${version}"";␤    hash = ""sha256-eLbeH6i+QbW59DMOHf83olrO8R7Ji975KkJKs621Xi0="";␤  }",buildGoModule,51c8f9cfaae8306d135095bcdb3df9027f95542d,restish,True,True,False,False,False,version_bump,2,1,3,,,,,1,1,True,0,restish,False,True,1.196495532989502,refs/tags/v0.21.0,False,,220
a3b1f1c196168ac8ad334ba8d46bd282f50f8fea,2a6021fc931e173da157d6e4b804329665e463b2,2025-09-20,pkgs/by-name/wo/wofi-power-menu/package.nix,wofi-power-menu,0.3.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""szaffarano"";␤    repo = ""wofi-power-menu"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-3m4zTmjYn1WGdW5dY4tzYxOxdw0spwYxZFRhdBwWf2I="";␤  }",buildRustPackage,90ade7da38aa49c2e2693a04a44662a0e61530e9,wofi-power-menu,0.3.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""szaffarano"";␤    repo = ""wofi-power-menu"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-EQHmi530ePlYRdjj/b+iF5edQFolZF0oVjSpyOE1Uk8="";␤  }",buildRustPackage,51c8f9cfaae8306d135095bcdb3df9027f95542d,wofi-power-menu,True,True,False,False,False,version_bump,2,10,12,,,,,1,1,False,1,wofi-power-menu,False,True,1.2734835147857666,refs/tags/v0.3.2,False,,221
213cca7628cc386d5b0ec8c2f12c7ddc9572dd42,a7f420ca3411abf5fc8105bd4d140e2e87274900,2025-09-19,pkgs/development/python-modules/python-kadmin-rs/default.nix,python-kadmin-rs,0.6.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""authentik-community"";␤    repo = ""kadmin-rs"";␤    rev = ""kadmin/version/${version}"";␤    hash = ""sha256-FEOWsUQhLXU1xqaTLe6GKO1OYi5fVDyT1dowiAyzbGI="";␤  }",buildPythonPackage,12bd230118a1901a4a5d393f9f56b6ad7e571d01,python-kadmin-rs,0.6.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""authentik-community"";␤    repo = ""kadmin-rs"";␤    rev = ""kadmin/version/${version}"";␤    hash = ""sha256-0YE9LGrc0qUhbNBEXqiaPZM5kwW1JkL+RHkDi16msog="";␤  }",buildPythonPackage,e2642aa7d5a15eae586932a56f4294934f959c14,python3Packages.python-kadmin-rs,True,True,False,False,False,version_bump,1,6,7,,,,,1,1,True,0,python3Packages.python-kadmin-rs,False,True,1.0444343090057373,kadmin/version/0.6.2,False,,222
19d12a463c545d6c7f23f2383b66ab0c57eff3a6,ab575a26c42ebe6ff28c1b1d5f3faa2fbb5444b0,2025-09-18,pkgs/by-name/li/lintspec/package.nix,lintspec,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""beeb"";␤    repo = ""lintspec"";␤    tag = ""v${version}"";␤    hash = ""sha256-5jNOMAohfzq/S+1LASQh0hvzqdMLQGdPYSb6rcGxmD8="";␤  }",buildRustPackage,f4b140d5b253f5e2a1ff4e5506edbf8267724bde,lintspec,0.9.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""beeb"";␤    repo = ""lintspec"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-NYa90VQiiT3XU0w3DciPOBpEM59XyZHk+ixtj8oTgO8="";␤  }",buildRustPackage,51c8f9cfaae8306d135095bcdb3df9027f95542d,lintspec,True,True,True,False,False,version_bump,3,3,6,,,,,1,1,True,0,lintspec,False,True,0.8147468566894531,refs/tags/v0.9.1,False,,223
c3f2d08e875e246e7de40ce0dcbe0553af632095,fa21713e14860f772850bbd3d6b8c54f8ff1a57c,2025-09-19,pkgs/development/python-modules/sendgrid/default.nix,sendgrid,6.12.4,fetchFromGitHub,"fetchFromGitHub {␤    owner = pname;␤    repo = ""sendgrid-python"";␤    tag = version;␤    hash = ""sha256-TXFoNipUVaSvNquMy9xHHu0h5qxxvWTRw4JUK4acl3E="";␤  }",buildPythonPackage,12bd230118a1901a4a5d393f9f56b6ad7e571d01,sendgrid,6.12.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = pname;␤    repo = ""sendgrid-python"";␤    tag = version;␤    hash = ""sha256-7r1FHcGmHRQK9mfpV3qcuZlIe7G6CIyarnpWLjduw4E="";␤  }",buildPythonPackage,90ade7da38aa49c2e2693a04a44662a0e61530e9,python313Packages.sendgrid,True,True,False,False,False,version_bump,4,3,7,,,,,1,1,False,2,python313Packages.sendgrid,False,True,1.891038417816162,refs/tags/6.12.5,False,,224
caf5ced5ec3444f5aad7609184bbce19b49b2303,c8ce20148725494249e54b513bf3ba444ac2c0a5,2025-09-15,pkgs/by-name/te/tea/package.nix,tea,0.10.1,fetchFromGitea,"fetchFromGitea {␤    domain = ""gitea.com"";␤    owner = ""gitea"";␤    repo = ""tea"";␤    rev = ""v${version}"";␤    sha256 = ""sha256-Dhb3y13sxkyE+2BjNj7YcsjiIPgznIVyuzWs0F8LNfU="";␤  }",buildGoModule,88cef159e47c0dc56f151593e044453a39a6e547,tea,0.11.0,fetchFromGitea,"fetchFromGitea {␤    domain = ""gitea.com"";␤    owner = ""gitea"";␤    repo = ""tea"";␤    rev = ""v${version}"";␤    sha256 = ""sha256-jM/TR3bApWv0ci98Vb/0YPjlmLuO91WPY9eMHBInIQI="";␤  }",buildGoModule,90ade7da38aa49c2e2693a04a44662a0e61530e9,tea,True,True,False,False,False,version_bump,7,4,11,,,,,1,1,True,0,tea,False,True,1.4876503944396973,v0.11.0,False,,225
18d33c67a32eb7df53afac061786945b8365e612,65c78cd07e79ed7004144ec2fbb17ea2eb90c65c,2025-09-19,pkgs/by-name/be/beanprice/package.nix,beanprice,2.0.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""beancount"";␤    repo = ""beanprice"";␤    tag = ""v${version}"";␤    hash = ""sha256-+bqYnTzZByJlCPUhThM2B9UjgdWzjF21Yiw3fQAZ6k4="";␤  }",buildPythonApplication,12bd230118a1901a4a5d393f9f56b6ad7e571d01,beanprice,2.1.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""beancount"";␤    repo = ""beanprice"";␤    tag = ""v${version}"";␤    hash = ""sha256-Lhr8CRysZbI6dpPwRSN6DgvnKrxsIzH5YyZXRLU1l3Q="";␤  }",buildPythonApplication,ee4cd98afba682ca27242f2d7fdbd8583f6ef51a,beanprice,True,True,False,False,False,version_bump,7,0,7,,,,,1,1,False,2,beanprice,False,True,3.5363943576812744,refs/tags/v2.1.0,False,,226
a79e93827de0f7e68ee211c7b987d63df5387668,91ad9f491508d5b597f1a5b28e62a7f409ce77e2,2025-08-08,pkgs/by-name/re/reaction/package.nix,reaction,2.1.2,fetchFromGitLab,"fetchFromGitLab {␤    domain = ""framagit.org"";␤    owner = ""ppom"";␤    repo = ""reaction"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-lcd0yY8o5eGa1bP5WsA9K/K7gtjRVorS/Rm0bno0AOY="";␤  }",buildRustPackage,b069b7c1e2fe1a3a24221428558bf44128d3d5c8,reaction,2.2.0,fetchFromGitLab,"fetchFromGitLab {␤    domain = ""framagit.org"";␤    owner = ""ppom"";␤    repo = ""reaction"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-TVxBW47GqnfP8K8ZcjSR0P84dnb8Z5c3o11Ql5wsvLg="";␤  }",buildRustPackage,51c8f9cfaae8306d135095bcdb3df9027f95542d,reaction,True,True,False,False,False,version_bump,5,2,7,,,,,1,1,True,0,reaction,False,True,81.39116644859314,refs/tags/v2.2.0,False,,227
e27dc8113cfef883ae9242793ad2c9a94a1888f5,db5d517d4fe3d5e46c2257260bf539741495fbed,2025-09-18,pkgs/by-name/ma/mattermost-desktop/package.nix,mattermost-desktop,5.12.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""mattermost"";␤    repo = ""desktop"";␤    tag = ""v${version}"";␤    hash = ""sha256-Sn6gKkeN+wRgTnFtQ9ewAFvRsRdXVo11ibaxFvSG7dg="";␤  }",buildNpmPackage,08b8f92ac6354983f5382124fef6006cade4a1c1,mattermost-desktop,5.13.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""mattermost"";␤    repo = ""desktop"";␤    tag = ""v${version}"";␤    hash = ""sha256-0SEA5zka7Uv82bFS0vqnzipu0Yhb5EJ/20sBkf150cc="";␤  }",buildNpmPackage,f4b140d5b253f5e2a1ff4e5506edbf8267724bde,mattermost-desktop,True,True,False,False,False,version_bump,3,3,6,,,,,1,1,False,4,mattermost-desktop,False,True,9.707913160324097,refs/tags/v5.13.1,False,,228
3fc9162b8c9d82837714266deb9cfe43d49cc97c,434ed09bd161bb1058612038479dc34863c3f106,2025-09-15,pkgs/by-name/cl/clever-tools/package.nix,clever-tools,3.14.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""CleverCloud"";␤    repo = ""clever-tools"";␤    rev = version;␤    hash = ""sha256-3nCfo54p7O4Oik3fTf842IahEQnu26oPS5aOgHdhJKg="";␤  }",buildNpmPackage,88cef159e47c0dc56f151593e044453a39a6e547,clever-tools,4.1.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""CleverCloud"";␤    repo = ""clever-tools"";␤    rev = version;␤    hash = ""sha256-ntKxMlRBE0WoaO2Fmpymhm7y7kCwe197sotNzpK92C4="";␤  }",buildNpmPackage,ee4cd98afba682ca27242f2d7fdbd8583f6ef51a,clever-tools,True,True,False,False,False,version_bump,10,4,14,,,,,1,1,False,2,clever-tools,False,True,1.0126678943634033,4.1.0,False,,229
967f74d00b26bcc4ccf7c047dee68b57b0315c1c,493eebd470cb30b71553f963751f07232c0539ac,2025-09-12,pkgs/by-name/cr/cryfs/package.nix,cryfs,0.11.4,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""cryfs"";␤    repo = ""cryfs"";␤    rev = version;␤    hash = ""sha256-OkJhLg+YzS3kDhlpUQe9A+OiVBPG/iKs6OU7aKFJ5wY="";␤  }",mkDerivation,08b8f92ac6354983f5382124fef6006cade4a1c1,cryfs,1.0.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""cryfs"";␤    repo = ""cryfs"";␤    rev = version;␤    hash = ""sha256-QzxJUh6nD6243x443b0tIb1v2Zs8jRUk8IVarNqs47M="";␤  }",mkDerivation,124b966f89fad5468ca67ac7ee15af4ecce49b47,cryfs,True,True,False,False,False,version_bump,3,2,5,,,,,1,1,False,1,cryfs,False,True,1.0341084003448486,1.0.1,False,,230
f50160a932f4e69f8bbeed3b3a5ebe10242372bc,e134a7d35105daa32de4ccf86899b6d0859a4e66,2025-09-18,pkgs/by-name/ge/gemini-cli/package.nix,gemini-cli,0.4.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""google-gemini"";␤    repo = ""gemini-cli"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-SyYergPmEyIcDyU0tF20pvu1qOCRfMRozh0/9nnaefU="";␤  }",buildNpmPackage,08b8f92ac6354983f5382124fef6006cade4a1c1,gemini-cli,0.5.3,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""google-gemini"";␤    repo = ""gemini-cli"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-fs/69CmnDtCrPAv/wxORGyigNdQQw/R7gv9D47hhfnM="";␤  }",buildNpmPackage,f4b140d5b253f5e2a1ff4e5506edbf8267724bde,gemini-cli,True,True,False,False,False,version_bump,3,10,13,,,,,1,1,True,0,gemini-cli,False,True,18.219379901885986,refs/tags/v0.5.3,False,,231
edb3c00d3f007633d368650e60f0215be9b7c61f,5ad6143e2eb3bd376c6f7673bfbca680c8c479e9,2025-09-17,pkgs/by-name/sw/swaysome/package.nix,swaysome,2.1.2,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""hyask"";␤    repo = ""swaysome"";␤    rev = version;␤    hash = ""sha256-2Q88/XgPN+byEo3e1yvwcwSQxPgPTtgy/rNc/Yduo3U="";␤  }",buildRustPackage,08b8f92ac6354983f5382124fef6006cade4a1c1,swaysome,2.3.1,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""hyask"";␤    repo = ""swaysome"";␤    tag = finalAttrs.version;␤    hash = ""sha256-/GJXZFa4HX98qJZw1CNM6PsP06EO8inIWDY6BWzQb8U="";␤  }",buildRustPackage,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,swaysome,True,True,True,False,False,version_bump,12,3,15,,,,,1,1,False,1,swaysome,False,True,0.9000880718231201,refs/tags/2.3.1,False,,232
709e9c4de274d9e5a359a5c093915f9ce8402974,fd76dc9e7c68ac7c3941ba2af2bedcd79c5cf4ed,2025-09-15,pkgs/by-name/sq/sqlite3-to-mysql/package.nix,sqlite3-to-mysql,2.4.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""techouse"";␤    repo = ""sqlite3-to-mysql"";␤    tag = ""v${version}"";␤    hash = ""sha256-wyUJW7G92O3jnwSL5zFy/k/jI6c1H23xYcq7S8wAmsc="";␤  }",buildPythonApplication,0b96957fb614f693d0cee1bd65fbfc0e610df47f,sqlite3-to-mysql,2.4.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""techouse"";␤    repo = ""sqlite3-to-mysql"";␤    tag = ""v${version}"";␤    hash = ""sha256-oJQR54g6TAf1jZOa2RXJxmBVbC65nmb2KRQpgppK6us="";␤  }",buildPythonApplication,124b966f89fad5468ca67ac7ee15af4ecce49b47,sqlite3-to-mysql,True,True,False,False,False,version_bump,19,17,36,,,,,1,1,False,1,sqlite3-to-mysql,False,True,6.2724609375,refs/tags/v2.4.5,True,4.635533809661865,233
78c880d6b340cc3cf320d65e566d87868f479dfb,3d3bebfd8afc692d787ad8b2f18fe1b62992976a,2025-09-16,pkgs/development/python-modules/mcstatus/default.nix,mcstatus,12.0.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""py-mine"";␤    repo = ""mcstatus"";␤    tag = ""v${version}"";␤    hash = ""sha256-DWIpN7oBbb/F5aER0v0qhcQsDoa/EfizjHgy/BE2P6E="";␤  }",buildPythonPackage,08b8f92ac6354983f5382124fef6006cade4a1c1,mcstatus,12.0.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""py-mine"";␤    repo = ""mcstatus"";␤    tag = ""v${version}"";␤    hash = ""sha256-gtLWUIxG40MsmavA4KrHJ3btCR/zKdstwiUiZGsoNcw="";␤  }",buildPythonPackage,124b966f89fad5468ca67ac7ee15af4ecce49b47,python313Packages.mcstatus,True,True,False,False,False,version_bump,5,1,6,,,,,1,1,False,1,python313Packages.mcstatus,False,True,0.7997286319732666,refs/tags/v12.0.5,False,,234
